Brand,AvgDailyDemand,StdDailyDemand,TotalDemand,AvgLeadTime,StdLeadTime,SafetyStock,ReorderPoint
3016,7.568627450980392,10.907345968586098,386,7.7612456747404845,2.302267867081383,58,117
4751,9.625,12.24679445238526,385,8.714285714285714,2.138089935299395,69,153
4796,8.953488372093023,11.661808828847086,385,7.51527224435591,2.183129941622315,62,129
16431,9.390243902439025,14.451432539337558,385,7.442028985507246,1.9142878683597537,71,141
2374,8.191489361702128,7.412205849790396,385,8.064467766116941,2.19822064476898,46,112
3936,7.403846153846154,7.252476562498684,385,7.803757828810021,2.2198954119451653,43,101
8485,7.7,6.984677106761219,385,7.6298076923076925,2.366664413156061,44,103
4565,7.12962962962963,6.650425710011995,385,7.04093567251462,2.284518356854901,40,90
3738,11.606060606060606,10.157938379475045,383,8.461538461538462,1.7134460703206962,59,157
1060,7.66,11.821132926816675,383,6.931464174454828,2.3799239823981284,60,113
4229,7.092592592592593,7.0691157102729,383,7.59877800407332,2.165882834835569,41,95
3760,7.64,7.230208736084107,382,7.741877256317689,2.1355885847586813,43,102
14250,10.324324324324325,8.847642668009415,382,7.965317919075145,2.188489852475067,56,138
2468,8.26086956521739,7.540806861068783,380,7.464285714285714,2.132353240526739,45,106
20693,11.875,16.241623151047595,380,9.0,2.82842712474619,98,205
23076,9.717948717948717,7.511215186389504,379,8.833333333333334,2.5166114784235836,55,140
26091,7.269230769230769,8.270228639501022,378,8.314487632508834,1.9194881490332594,46,106
8694,7.54,7.6803752034198265,377,7.654784240150094,2.459629037142117,47,104
37313,7.25,6.373582118370161,377,7.213213213213213,2.297105212001752,39,92
1758,8.02127659574468,6.957914985365283,377,7.602760736196319,2.163130174440332,43,104
5142,7.54,6.519077185226355,377,7.4603174603174605,2.0661074267855923,39,95
35294,12.533333333333333,14.241109345914694,376,7.693931398416886,2.055123962980794,78,174
2254,6.4655172413793105,8.079029638713196,375,7.759887005649717,2.4705577328359354,46,96
39691,8.720930232558139,8.72687578797969,375,7.292517006802721,2.115152176175209,49,113
25932,12.064516129032258,8.053717501340474,374,7.220820189274448,2.1645464537581955,56,143
24665,12.064516129032258,16.79868146387481,374,8.695652173913043,1.3959285801180927,86,191
3890,6.642857142857143,6.145001135967264,372,7.7356608478802995,2.127193015381604,37,88
4327,6.888888888888889,6.187835500084067,372,7.380102040816326,2.152952410443077,37,88
4050,6.888888888888889,7.000449221883987,372,7.629699248120301,2.181954216559842,40,93
3366,7.571428571428571,7.662136342648395,371,7.54524627720504,2.068345628194785,43,100
1380,7.134615384615385,5.9870083077127445,371,7.535714285714286,2.185812841434001,37,91
4857,7.4,8.24621125123532,370,7.714285714285714,2.1498485387337865,46,103
6735,8.409090909090908,7.63808749293191,370,7.741554054054054,2.2580773496207267,47,112
2890,7.115384615384615,6.46454537519801,370,7.895777178796047,2.05279029106313,38,95
42413,8.043478260869565,7.029956604067515,370,7.767381974248927,2.1079053696191603,43,105
15619,8.222222222222221,10.202247722235459,370,7.453804347826087,2.1301102515331847,54,116
2142,7.38,7.953666847846383,369,8.018987341772151,2.246363805478194,46,105
2287,7.530612244897959,7.552874841234094,369,7.413684210526315,2.1800953433929484,43,99
42421,10.514285714285714,9.83203476209402,368,7.489711934156379,2.547664851911825,63,141
35976,8.761904761904763,6.63622550598744,368,7.222222222222222,2.2083954901535336,43,107
31201,9.68421052631579,7.4764685375061015,368,7.380846325167038,2.113875966929819,48,119
16320,9.2,9.190853870658312,368,7.677361853832442,2.0365422795336174,52,123
3410,7.645833333333333,7.329594872358758,367,7.487804878048781,2.1559215178403464,43,100
3020,6.4035087719298245,7.225598465383846,365,7.4348925410872315,2.4215271271820336,41,89
19270,8.295454545454545,13.894251020349765,365,7.211895910780669,2.1690856567088206,68,128
1515,9.578947368421053,8.845923107215926,364,7.788636363636364,2.3936814993467217,56,130
8233,11.030303030303031,11.097535899031959,364,7.182291666666667,1.8821562098441247,60,139
3373,8.088888888888889,7.491881127479456,364,7.625,2.319758911403333,46,108
20446,9.333333333333334,7.550996216370997,364,7.659453302961276,2.287035629342217,49,121
4234,6.7407407407407405,7.8263830176566,364,7.642307692307693,2.158225396205649,43,95
4382,6.980769230769231,7.837792768063795,363,7.3133380381086805,2.3465442061070374,44,95
21329,8.25,8.084222359806212,363,8.036923076923078,2.031812517990306,47,113
4682,7.723404255319149,6.619149188921405,363,7.741935483870968,2.3502169461434095,43,102
23049,8.227272727272727,8.941316786546512,362,7.525510204081633,2.0962389384502016,49,111
809,7.387755102040816,5.544578156972405,362,7.486187845303867,2.0182209735641936,35,90
27233,9.282051282051283,8.935289934178256,362,7.241379310344827,2.174962472949823,52,119
44452,8.418604651162791,7.6663536938381265,362,7.691588785046729,2.1424009827652353,46,111
24604,8.595238095238095,6.54090142146651,361,7.574626865671642,2.27138811745142,44,109
27361,8.395348837209303,8.006365131163488,361,8.052805280528053,1.9608377006904067,46,114
8523,7.659574468085107,6.454781159341199,360,7.435897435897436,2.045418359098272,39,96
8442,6.923076923076923,7.348058710809013,360,7.098984771573604,2.1408064839688636,41,90
33682,8.0,6.9084927970775745,360,7.3615702479338845,1.9696061164238345,40,99
42874,8.372093023255815,13.338135901409686,360,7.757847533632287,2.431001797304872,70,135
5747,7.0588235294117645,7.452279556500501,360,7.5355587808418,2.0257710310296604,41,94
3352,7.326530612244898,7.5315662246254185,359,7.711325966850829,2.2703413161157675,44,101
39631,8.75609756097561,9.974418498852145,359,7.686274509803922,2.3040884378451634,56,124
35862,8.325581395348838,9.443367363071891,358,7.512820512820513,2.196425177322842,52,115
6096,7.16,8.711615515962535,358,7.348314606741573,2.13805821391652,46,99
8424,6.62962962962963,6.576964650291273,358,7.0014450867052025,2.144895517246345,37,83
45332,9.944444444444445,6.440694037333219,358,7.571428571428571,2.21796700878325,47,122
3147,8.325581395348838,13.726444637706683,358,9.285714285714286,2.627691364061218,78,155
37656,10.2,7.193951707960695,357,7.728971962616822,2.302915750676862,51,130
32294,12.75,15.920229386026563,357,7.27027027027027,2.095659117312065,83,176
31500,8.5,7.126898548936225,357,7.61864406779661,2.2295810600182073,45,110
18743,10.5,9.863461805465604,357,7.498249708284714,2.239786625810976,59,138
5758,6.980392156862745,7.2566940023083,356,7.263036809815951,2.130575998676039,41,91
1738,6.980392156862745,7.355243561102329,356,8.0088161209068,2.090915402912264,42,98
39717,9.128205128205128,7.887963806296698,356,7.723905723905724,2.0346328021858495,47,118
7985,7.574468085106383,5.648180472125373,356,7.791348600508906,2.176457162150884,38,97
28114,9.621621621621621,10.502252010749755,356,8.263636363636364,2.0483928483205744,59,139
43553,8.682926829268293,9.095160868259132,356,7.516666666666667,2.1649183606731897,52,117
24146,9.102564102564102,11.697491570496442,355,7.435897435897436,1.1875421719907089,56,123
4701,7.717391304347826,9.248815043568822,355,7.722132471728594,2.0949186424167365,50,110
8905,7.695652173913044,6.4113426058558005,354,7.571810883140054,2.271812764210873,41,99
8892,8.428571428571429,10.136008877175877,354,7.551020408163265,2.0378120953858483,54,118
8689,8.634146341463415,6.556508589031879,354,7.693193717277487,2.1341551481058967,43,109
26945,7.51063829787234,12.098998054861605,353,7.460159362549801,2.1269308568668412,61,117
3231,6.788461538461538,6.7775191784441295,353,7.470167064439141,2.2901793082395816,40,91
3651,7.204081632653061,7.2254745860183665,353,7.533742331288344,2.328784477592022,43,97
7282,6.921568627450981,6.085534117084225,353,7.722602739726027,2.115667964125151,37,90
904,6.921568627450981,6.861029477432385,353,7.630541871921182,2.1537112847924664,40,93
5628,6.921568627450981,6.596493423796924,353,7.6266318537859,2.169281225261178,39,92
8036,7.51063829787234,5.376568893074806,353,7.579449152542373,2.223474804278,37,94
23521,12.607142857142858,6.9193196289074645,353,7.54375,2.1598010477906846,55,150
14004,7.844444444444444,8.969533168037522,353,7.807339449541284,2.0994173785138184,49,111
6581,7.183673469387755,8.778936603664276,352,7.825704225352113,2.243448120175419,48,105
15229,7.6521739130434785,9.834671979626973,352,7.56734693877551,2.121454395477545,52,110
28262,7.333333333333333,6.04709648397682,352,7.803053435114504,2.1027119132460066,38,95
21469,9.777777777777779,8.141993827807996,352,7.7366255144032925,2.127296069143317,51,126
31618,8.585365853658537,8.291488436210043,352,8.104089219330856,2.0489217239358317,49,118
18592,7.6521739130434785,6.922483148904005,352,7.768361581920904,2.3104294475599176,43,103
23255,7.163265306122449,6.552184555473053,351,7.304347826086956,2.0991807635255615,38,91
5333,7.3125,6.109484255838656,351,7.824267782426778,2.127968081150537,38,95
19755,9.236842105263158,7.419602271435265,351,6.90625,2.458403953787904,49,113
43043,9.486486486486486,7.4558762120954025,351,7.8311688311688314,2.1972468785471397,49,123
14623,7.9772727272727275,6.9866605003496405,351,7.739234449760765,2.3983290321263984,45,107
31542,8.333333333333334,8.449755853498953,350,7.402912621359223,2.544777773063681,52,113
2522,7.142857142857143,7.112196097783957,350,7.462264150943396,2.294334783877389,42,95
24094,11.666666666666666,10.678154733180593,350,7.432624113475177,2.3985727328107114,67,153
35464,8.948717948717949,9.851392415471873,349,7.600806451612903,2.1239184662675332,55,123
16429,8.30952380952381,9.04322437434708,349,7.9421487603305785,2.2960020349190926,53,119
13695,8.923076923076923,6.779941838690977,348,7.5,2.2624095804753366,45,112
45769,8.285714285714286,8.51193054908661,348,8.439490445859873,1.9962827423610017,49,119
802,6.547169811320755,6.857242206758343,347,7.769406392694064,2.232334693161655,40,91
8124,9.378378378378379,8.317823404364042,347,7.912350597609562,1.9514832442502912,49,123
3761,10.205882352941176,22.4995345564851,347,7.370892018779343,2.2446794929253655,108,183
3325,8.046511627906977,6.743439451553364,346,7.815040650406504,2.3372345571478825,44,107
6727,7.863636363636363,7.5992377496905155,346,7.454756380510441,2.3431581497906033,46,104
8474,6.290909090909091,4.744090777630346,346,7.245508982035928,2.061602441480361,30,76
23392,11.931034482758621,13.530207036961931,346,9.833333333333334,2.786873995477131,89,206
43590,7.840909090909091,7.757796324053425,345,7.419417475728156,2.1242557979265926,44,103
7740,10.147058823529411,11.486836611085241,345,7.4935064935064934,2.075910390912325,62,138
1135,8.846153846153847,7.617633496104394,345,7.754201680672269,2.18426988723736,47,116
21965,8.023255813953488,7.304559476606842,345,7.5582329317269075,2.1881329706251713,44,105
2615,7.840909090909091,6.958157941943522,345,7.6923076923076925,2.2873774263807403,43,104
3462,6.615384615384615,6.736362683385719,344,7.696470588235294,2.1565196814578305,39,90
40114,9.8,8.910667763978186,343,7.439169139465875,2.102296765104442,53,125
44233,9.527777777777779,9.687948658325414,343,7.211320754716981,2.174373854260196,55,124
32675,7.795454545454546,8.275993709616191,343,8.020935960591133,2.0063536834688103,46,109
19336,8.55,14.156542385331678,342,7.470588235294118,2.1369519104304286,71,134
3268,6.0,4.358898943540674,342,7.078125,2.4833599762526473,31,74
16477,7.6,6.880142704651092,342,7.809018567639257,2.1747152765888207,42,101
23074,10.6875,12.46786191153725,342,8.75,2.4167972796469903,74,168
16761,7.434782608695652,15.116807678744054,342,7.743732590529248,2.1549108513937276,74,132
8452,7.434782608695652,6.784466486559306,342,7.730769230769231,2.368613921778971,43,100
12505,10.029411764705882,7.525654281905759,341,7.331818181818182,2.0615830162768716,48,121
46098,7.104166666666667,5.3841358117822695,341,7.6025236593059935,2.266535156304267,36,90
13052,7.75,6.598537540578109,341,7.637894736842105,2.252854679801957,42,101
35578,7.7272727272727275,6.377152664782033,340,7.800578034682081,2.3879163704878072,42,103
15917,9.444444444444445,6.040077787788803,340,7.873076923076923,2.126148600288294,43,118
2917,6.519230769230769,6.140480867084816,339,7.280373831775701,2.3350363722676977,37,85
8131,7.0625,5.825133547916633,339,7.3604651162790695,2.1062278099385114,36,88
2676,6.277777777777778,4.724151782372481,339,7.89119804400978,2.1541899697674878,31,81
24673,10.903225806451612,8.553185912121391,338,7.371024734982332,1.9222866138084478,52,132
16175,6.627450980392157,7.172059074808923,338,7.498550724637681,2.231024164756552,41,90
14008,7.681818181818182,6.876900083385756,338,7.8506024096385545,2.058760795487823,41,101
5731,6.877551020408164,9.83537970174772,337,7.656742556917688,2.019519458716132,50,103
37607,10.53125,5.20535936598351,337,7.602112676056338,2.299207677626451,46,127
25711,10.53125,8.393485857420007,337,7.420245398773006,2.349092381435269,56,134
8223,7.466666666666667,8.362796400508842,336,7.632516703786192,2.160091172908773,46,103
28548,8.195121951219512,6.285775656969958,336,7.279863481228669,2.4558088772485474,43,103
24755,10.5,7.34407814984071,336,8.25,1.6025547785276542,45,131
4804,7.304347826086956,6.098705018161701,336,7.74364406779661,2.373768954482322,40,97
21233,7.636363636363637,7.310683196181189,336,7.7789757412398925,2.2043421588909418,44,103
4673,6.979166666666667,9.242569375042974,335,7.135288552507095,2.029062922101727,47,97
24003,8.81578947368421,7.647134291576141,335,7.690962099125365,2.162439859899492,47,115
5897,6.203703703703703,5.707921108621787,335,7.457516339869281,2.2291839463965646,34,81
26395,10.151515151515152,11.211381527607369,335,7.345132743362832,2.1072147451792578,61,136
31541,8.121951219512194,9.927726632898441,333,7.37,2.4726994205205015,55,115
44547,9.25,11.512415658136838,333,8.003533568904594,2.1379685347145343,63,137
3831,7.928571428571429,7.572069527797397,333,7.6438356164383565,2.016277642442225,43,104
3458,6.529411764705882,7.253558964195359,333,7.482014388489208,2.151347801288837,40,89
8978,7.0638297872340425,5.708133995407626,332,7.704918032786885,2.0928421843696023,36,90
47014,7.0638297872340425,6.555463222179979,332,7.9361702127659575,2.079257895118365,39,95
12479,9.194444444444445,11.47374504670665,331,7.698895027624309,2.319482437022078,63,134
21232,8.487179487179487,7.129891838228074,331,7.453125,2.337618613956033,46,109
44035,7.6976744186046515,7.6455243170072436,331,7.91254752851711,2.2606732371857374,46,107
5767,6.470588235294118,6.891597612096839,330,7.154564315352697,2.037032516052782,37,84
3989,6.875,5.556767007394507,330,7.57841726618705,2.2040950422613466,36,88
15875,7.4772727272727275,6.6734065648440755,329,7.471698113207547,2.420499520244595,42,98
14363,9.13888888888889,8.046837099232672,329,7.761437908496732,2.312889731320272,51,122
5255,7.311111111111111,7.763030752524846,329,7.35480093676815,2.027216722284065,42,96
28312,10.580645161290322,9.935707300936983,328,7.45721271393643,2.2137611186454134,59,138
22019,6.9787234042553195,8.429991391253862,328,7.946875,2.1754764016957058,47,102
6946,7.604651162790698,6.0597797181546245,327,8.010498687664041,2.145961939409226,39,100
3945,6.54,4.878984504578628,327,7.322077922077922,2.3071798812249136,33,81
40053,6.653061224489796,5.242260248881851,326,7.573170731707317,2.1292610826447467,33,84
25186,10.516129032258064,6.254976513368832,326,8.333333333333334,1.7320508075688772,42,130
12520,7.558139534883721,9.35109447523809,325,7.8882352941176475,2.029104559455951,50,110
15290,9.558823529411764,6.111048992284079,325,7.189814814814815,2.0564335718214646,42,111
15355,7.2,9.328840910170607,324,7.938337801608579,2.2140689986413293,51,108
44717,7.363636363636363,7.37718326876678,324,7.4164305949008495,2.0647564055658076,42,96
17756,9.0,7.123402076455964,324,7.869047619047619,2.0556777572246325,45,116
15916,8.972222222222221,7.9047403901026785,323,7.434959349593496,2.0147004128263934,46,113
6984,8.075,10.540246433162503,323,7.2176470588235295,2.0436924458240204,54,112
23516,9.228571428571428,6.278280554633495,323,7.420382165605096,2.2328577042893367,44,113
44072,5.962962962962963,5.572719816171074,322,7.826415094339622,2.2390376463168904,34,81
38681,8.473684210526315,7.314320799804085,322,6.903225806451613,2.16933302416552,44,102
41033,7.318181818181818,6.822577864001217,322,7.170081967213115,2.28056839195689,41,93
16877,8.675675675675675,7.280316133452105,321,7.306569343065694,2.094925496535251,44,108
41970,7.829268292682927,7.105991975172748,321,7.881188118811881,2.282475433326442,44,106
7992,7.295454545454546,10.806069667045863,321,8.425531914893616,1.9613128094978196,57,118
1064,7.2727272727272725,7.883936085671918,320,7.9411764705882355,2.1284756925271573,45,102
41537,8.421052631578947,8.27118599603097,320,8.14396887159533,2.1683745638213057,49,118
7423,6.4,6.256425268702339,320,7.812760055478502,2.0715408273290468,36,86
2598,6.808510638297872,6.539639326154671,320,7.660777385159011,1.9727169486489329,37,89
4626,7.804878048780488,12.04205030755793,320,7.646362098138748,2.0390632937994666,61,121
40054,6.645833333333333,6.695471900593057,319,7.55794701986755,2.1077806796581164,38,88
2212,5.5,5.449126760880165,319,7.5481758652946676,2.253330648227406,32,74
2290,7.2272727272727275,6.7198547754367315,318,8.069868995633188,2.4087578658816646,43,101
3863,6.0,4.536179347967085,318,7.595291479820628,2.368162429642626,31,77
5339,6.625,6.972972137154423,318,8.372222222222222,2.1008924827521325,40,96
4522,6.891304347826087,6.06347264223166,317,7.832826747720365,2.0893206031380185,37,91
1237,6.74468085106383,7.9658730930802655,317,7.513888888888889,2.229162599029602,44,94
8725,6.215686274509804,6.1198487742433505,317,7.6400778210116735,2.2479856249874937,36,84
2658,6.74468085106383,5.63941133647978,317,7.3760683760683765,2.119707226226863,35,84
39654,7.044444444444444,6.11241492060349,317,7.143459915611814,2.284354695700359,38,88
7224,6.096153846153846,6.892051731807191,317,8.361344537815127,2.3169643071542323,40,91
22509,8.342105263157896,11.78931333715383,317,7.333333333333333,1.7320508075688774,58,119
44362,8.102564102564102,7.943202561723589,316,8.164429530201343,2.01086522830292,46,112
15251,10.193548387096774,8.05985671848952,316,7.407407407407407,2.0671427258896404,50,126
1358,6.583333333333333,5.701188130494447,316,7.533969010727056,2.382509327565351,37,86
43092,9.875,9.56724924231182,316,8.245125348189415,2.0294128890366476,56,138
19947,7.523809523809524,6.443897075823723,316,7.723076923076923,2.211266028563837,40,98
8467,12.6,34.78864757359791,315,7.090909090909091,0.9438798074485388,154,243
44340,10.5,6.431334928731144,315,7.601769911504425,2.1910517941394656,48,128
12772,8.513513513513514,8.84314430512141,315,7.098802395209581,2.243267887187783,50,110
20255,7.682926829268292,6.604691606692336,315,8.302752293577981,1.8282990838277104,39,103
44337,9.84375,7.800369614898531,315,7.321428571428571,2.09887444539496,49,121
4897,6.702127659574468,6.483808910150633,315,8.303370786516854,2.2074486217742955,39,95
24788,12.076923076923077,15.689290811054722,314,7.909090909090909,2.092606336703043,84,179
1727,6.680851063829787,5.279601364146002,314,8.21938775510204,2.2200738755600717,35,90
1725,6.1568627450980395,5.434602281748344,314,8.337423312883436,2.1753674804380063,34,85
1258,6.541666666666667,7.391652374313543,314,7.792332268370607,2.4881137932615216,43,94
19175,8.694444444444445,7.062251540790431,313,7.465346534653466,2.394010678487645,47,112
7728,8.694444444444445,10.161044503240078,313,8.427762039660056,1.9615682009174114,56,129
35130,8.432432432432432,9.154660441972046,312,7.702702702702703,2.3528990543682498,53,118
12944,6.638297872340425,4.940628070947068,312,8.442396313364055,2.0966573417884082,33,89
25994,8.210526315789474,8.380020946683626,312,7.861486486486487,2.2813324577684004,50,114
2183,7.404761904761905,5.4774906298837776,311,7.548895899053628,2.3723700385665367,38,94
44234,8.885714285714286,7.638029575637902,311,7.213709677419355,2.1779846077988707,47,111
1382,6.326530612244898,5.910399574415565,310,7.6685236768802225,2.422324297061806,37,86
29407,8.378378378378379,8.769743919203595,310,7.838323353293413,2.083548193715634,50,115
36473,7.948717948717949,6.704078562018944,310,7.9753086419753085,2.1873526886425476,42,106
3699,6.458333333333333,6.33785765983365,310,7.63941605839416,2.274295651656849,38,87
8143,7.357142857142857,18.771828176846423,309,7.680851063829787,2.314140998961281,90,147
45535,6.0588235294117645,4.764081295300835,309,7.561111111111111,2.265733828928231,31,77
3437,6.3061224489795915,5.192960305518796,309,7.881136950904393,2.201349268145979,33,83
8050,6.416666666666667,6.286877022420231,308,7.510028653295129,2.135640970645222,36,85
6572,7.512195121951219,7.848955189130308,308,7.654228855721393,2.3512811867819834,46,104
2136,7.0,11.808550311749377,308,7.471337579617835,2.2168697084416715,59,111
2026,5.923076923076923,5.625035612422881,308,7.778501628664495,2.1835227509131916,34,80
2085,6.14,5.126999361125334,307,7.69964664310954,2.2069120661240533,32,80
3234,6.673913043478261,6.17541486802875,307,7.847082494969819,2.178988867948137,37,90
8097,6.531914893617022,5.919206262262546,307,8.40521327014218,1.9383052878963993,35,90
17967,8.297297297297296,7.6661770309764075,307,7.311046511627907,2.030179029041192,44,105
41751,7.487804878048781,7.629292074693143,307,7.912825651302605,2.0533056332982995,44,103
6206,6.244897959183674,6.189812235456265,306,8.20949263502455,1.95657150067171,36,87
4282,5.773584905660377,6.479676836178347,306,7.710213776722091,2.182531339850312,36,81
8660,6.48936170212766,5.2123279470114925,305,7.928571428571429,2.1514731419566497,33,85
23259,7.82051282051282,8.659864454001196,305,8.5,3.872983346207417,65,132
6438,8.216216216216216,9.153430246923024,304,7.332236842105263,2.221589297423572,51,111
4249,5.62962962962963,5.331629706940994,304,7.533464566929134,2.115235939932532,31,74
21813,19.0,18.19890106572372,304,7.637362637362638,2.128556087336874,106,252
5810,6.468085106382978,5.87126778335853,304,7.1479958890030835,2.1034677893240525,34,81
6932,6.7555555555555555,6.201742993837795,304,7.658536585365853,2.242741626844787,38,90
9129,6.446808510638298,5.922721578574945,303,7.517006802721088,2.0046149536959845,34,83
32652,7.214285714285714,7.266816373698955,303,7.7639344262295085,2.2412133100062333,43,99
3593,5.826923076923077,4.341867104685624,303,7.463375796178344,2.241467124388906,29,73
31497,7.046511627906977,5.232469545207907,303,7.556851311953353,2.3339083472750226,36,89
2517,7.390243902439025,7.0458429189859455,303,8.059681697612731,2.1112216221558695,42,101
8476,5.826923076923077,6.626509902215712,303,7.231927710843373,2.0894943419474457,36,78
5286,6.711111111111111,6.081350860033344,302,7.359872611464968,2.293437223213087,37,87
41143,5.490909090909091,4.682009410628317,302,7.635883905013193,2.0143348573916966,28,70
5187,7.023255813953488,6.3113215433439365,302,7.579268292682927,2.178529527060851,38,91
25883,9.151515151515152,12.45773156548076,302,7.6647058823529415,2.3980863121080986,67,138
5146,6.543478260869565,5.07589738859218,301,7.333333333333333,2.347127821191041,34,82
28736,6.543478260869565,7.932231076757186,301,7.591304347826087,2.1972418286781283,43,93
3320,6.688888888888889,8.1681816776558,301,7.08,2.284028396120704,44,91
24453,10.379310344827585,8.829390017369136,301,7.776744186046511,2.1039390303901913,54,135
5215,8.108108108108109,6.769144799848893,300,7.33943661971831,2.2005242914979024,42,102
3883,6.25,6.278975387345742,300,7.658461538461538,2.265610613717957,37,85
7340,5.882352941176471,6.638213792349656,300,7.767543859649122,2.362220847607103,38,84
8085,5.98,4.722892576135338,299,7.4005641748942175,2.168808081600686,30,74
7969,6.229166666666667,4.799111546026585,299,7.589333333333333,2.223331155276909,32,79
16394,7.666666666666667,7.230539520283806,299,8.054794520547945,2.482362061130214,46,108
28682,6.229166666666667,8.069484371022996,299,7.728395061728395,2.156112343455071,43,91
41786,14.238095238095237,13.220834927888486,299,7.54066985645933,2.32451846359555,81,188
29431,8.08108108108108,7.46613978192501,299,7.819004524886878,2.100606169002691,44,108
12945,6.5,5.8147322475855345,299,8.403508771929825,2.0738680750157807,36,90
37601,9.030303030303031,5.282547021116143,298,7.732456140350878,2.167724628302025,40,110
8021,6.208333333333333,5.546547069769004,298,7.901515151515151,2.359879225304606,35,84
4197,5.518518518518518,7.3040199341023015,298,7.787096774193548,2.136103874830817,39,82
3784,8.054054054054054,7.011680516371497,298,7.647382920110193,2.1739702037723028,43,105
15428,6.456521739130435,7.609077975211597,297,7.477715877437326,2.14116310303679,41,89
24771,7.0476190476190474,5.963107640264801,296,6.979020979020979,2.5604481657350404,40,89
43798,8.705882352941176,5.807672103215454,296,7.503787878787879,2.026437631842158,39,105
2062,5.6923076923076925,4.582740260545641,296,7.474278544542033,2.1896069955431985,29,72
5027,6.040816326530612,5.46183418395883,296,7.26158940397351,2.1038916930536073,32,76
3999,7.023809523809524,5.082193185288219,295,7.3689839572192515,2.333507074160585,35,87
18568,8.676470588235293,6.128525395999577,295,7.2796934865900385,2.1488658685624835,41,104
8189,6.555555555555555,6.081101707733393,295,7.822761194029851,2.3466668799957207,38,89
4140,6.8604651162790695,8.897783018014033,295,7.752380952380952,2.0555081463626994,47,100
6535,6.681818181818182,6.064662138148694,294,7.724852071005917,2.160758221275977,37,88
34647,5.653846153846154,5.840643986064011,294,6.993103448275862,2.18738984396973,33,72
17754,6.837209302325581,8.793748408625136,294,7.169675090252707,2.1577508341249954,46,95
4232,9.766666666666667,13.67777793339994,293,7.7272727272727275,2.194680700380667,72,147
6552,6.659090909090909,4.931829142338343,293,7.577712609970675,2.4633529051871976,35,86
43450,6.104166666666667,4.5440612790543895,293,7.469594594594595,2.259685168794029,31,76
1468,6.659090909090909,19.885653566302146,293,7.530952380952381,2.4380621530564297,94,144
23257,7.146341463414634,6.068611767157939,293,8.75,1.5,34,97
3662,6.488888888888889,5.971988484972695,292,7.453608247422681,2.1214215878190275,35,84
38542,7.891891891891892,12.560484296625098,292,7.72189349112426,1.9789502298940866,63,124
18856,6.928571428571429,7.661728955812421,291,7.7405063291139244,2.3749496362161007,44,98
6278,6.767441860465116,9.104779512254945,291,8.030581039755353,1.9905406590534462,48,102
3498,7.097560975609756,7.889248627241951,291,7.555555555555555,2.1229565338094987,44,97
6670,5.596153846153846,4.912008556008291,291,7.6841121495327105,2.379537830551217,31,74
3517,6.0625,5.92652260712519,291,8.266666666666667,2.0998084203800245,35,85
32479,6.767441860465116,6.30131206783962,291,8.26036866359447,2.0443005551648152,38,94
15292,6.0625,6.560378329775444,291,7.476394849785407,2.1537058796027444,37,82
18951,8.314285714285715,7.498123014428064,291,7.675324675324675,2.180407626723162,45,109
31160,7.25,5.956035508151288,290,7.883161512027492,2.017191194508648,37,94
13723,6.041666666666667,4.850787754991103,290,7.5997150997151,2.2876334235372884,32,78
5125,6.304347826086956,5.553255562550239,290,7.403743315508021,2.4527900398348086,36,82
39523,7.631578947368421,8.461106734303412,290,7.3315649867374,2.110985940277056,46,102
2944,6.744186046511628,6.164773286897765,290,7.674897119341564,2.1754802570641645,37,89
24928,9.0625,8.893410028525834,290,7.836477987421383,2.272215819878762,53,124
13968,6.880952380952381,8.106613924120865,289,8.25077399380805,2.1902432623207533,46,103
18641,6.568181818181818,9.010066017549038,289,7.754295532646048,2.178557373357056,48,99
14895,5.254545454545455,3.8692433072945627,289,7.4419595314164,2.2091076246517387,26,65
19191,9.03125,7.1684090780086915,289,7.680722891566265,2.0568854260942344,45,114
58,6.0,4.366214583278523,288,7.758389261744966,2.0666247616254596,29,75
6329,7.783783783783784,5.921407186054939,288,7.69959266802444,2.089822880249102,38,98
46582,9.89655172413793,20.678395951168472,287,7.491379310344827,2.228259955387972,100,174
4414,5.857142857142857,5.168010577904551,287,7.316561844863732,2.325054965206243,32,75
43365,5.958333333333333,5.0611508796863935,286,7.518556701030928,2.317022300709018,32,77
14991,7.944444444444445,8.109762879903084,286,7.8062015503875966,1.8031115440565726,44,106
756,5.836734693877551,5.724024439353219,286,7.5,2.2649602299045632,34,78
16758,6.355555555555555,4.666883111863631,286,7.68503937007874,2.249096148520116,32,81
21254,6.355555555555555,6.164987486367731,286,8.05,2.438567237024956,39,90
3969,6.4772727272727275,5.258387038766875,285,7.43236074270557,2.1366390881294985,33,81
16441,5.377358490566038,4.5582824662464665,285,7.8293601003764115,2.1738019475755723,29,71
22584,7.675675675675675,6.429334050765783,284,7.700934579439252,1.9655003461519742,39,98
3515,5.461538461538462,4.016932487151712,284,7.597333333333333,2.0940486165241503,26,68
17163,7.675675675675675,6.595680632277689,284,7.2006578947368425,2.301355511325538,41,97
25039,7.888888888888889,6.0227083503201335,284,7.180094786729858,2.395587608703279,41,98
18368,6.926829268292683,6.149757084236902,284,7.6279863481228665,2.034337521282522,36,89
10609,6.431818181818182,6.101458945899656,283,7.851620947630923,2.1391490522227694,36,87
11440,5.4423076923076925,4.207432552968949,283,7.809815950920245,2.2790545919373844,28,71
